Full-Stack,Front-End,Back-End,Other-Development,Other-Tech,Creative-Design,Business-Marketing,Other-Occupation,portfolio,certifs,video,testims,jobs,hour_rate_clean,success_rate,rate_cat,hours_per_week,hours,earnings,num-occups,country,embedding_pca
1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,33.0,17.0,1.0,2.0,1.0,587.0,11000.0,2.0,1.0,-1.0127194028469038
0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,382.0,15.0,1.0,3.0,1.0,13740.0,299000.0,2.0,1.0,-0.0510741125079619
1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,3.0,15.0,0.99,3.0,1.0,615.0,9600.0,2.0,1.0,-2.699572904204581
1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,45.0,10.0,0.88,0.0,2.0,5184.0,450.0,2.0,1.0,-1.216344670180672
1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,28.0,15.0,0.95,3.0,1.0,3906.0,51000.0,1.0,1.0,0.1656258109273876
0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,5.0,15.0,1.0,3.0,1.0,1657.0,21000.0,2.0,1.0,-0.3583358338905362
1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,36.0,15.0,0.97,3.0,1.0,4818.0,540.0,2.0,1.0,-2.369269699592407
1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,12.0,15.0,0.99,2.0,1.0,1730.0,180.0,2.0,1.0,0.3174455464193552
1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,36.0,15.0,0.96,3.0,1.0,2219.0,44000.0,2.0,1.0,-1.9104464649476072
1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,5.0,15.0,0.971,1.0,2.0,117.0,5100.0,2.0,1.0,-0.3322341768175235
0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,16.0,12.0,1.0,0.0,1.0,41.16666666666666,494.0,2.0,1.0,-1.2964518917612555
0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,15.0,0.7330000000000001,0.0,1.0,8.0,126.0,1.0,1.0,2.6389469723124663
1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,9.0,15.0,1.0,0.0,1.0,1798.0,28000.0,2.0,1.0,-1.8980971210784023
1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,3.0,20.0,0.9863333333333332,0.0,1.0,1372.0,21000.0,2.0,1.0,1.7119112721464274
1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,44.0,15.0,1.0,2.0,2.0,1009.0,660.0,1.0,1.0,-2.4639183789958965
1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,29.0,20.0,1.0,3.0,2.0,645.0,58000.0,1.0,1.0,-0.7453076065999997
0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,0.0,0.0,3.0,15.0,0.8223333333333332,0.0,1.0,66.66666666666667,1000.0,2.0,1.0,0.3497606112496052
0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,76.0,15.0,0.94,2.0,2.0,1507.0,23000.0,2.0,1.0,-1.123668503809519
1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,112.0,15.0,0.98,2.0,1.0,1839.0,48000.0,2.0,1.0,-0.6119390260914113
1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,0.0,0.0,13.0,20.0,1.0,0.0,1.0,2432.0,28000.0,2.0,1.0,-1.7392223446724686
0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,25.0,15.0,1.0,2.0,2.0,2.0,2000.0,2.0,1.0,-2.9618184327279318
0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,6.0,15.0,0.86,0.0,1.0,10.0,955.0,2.0,1.0,-0.7268727075635385
1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,46.0,30.0,0.94,3.0,1.0,4987.0,95000.0,2.0,1.0,-3.23192682403018
0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,15.0,20.0,1.0,2.0,2.0,386.0,3900.0,2.0,1.0,-2.479810820145999
1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,77.0,20.0,1.0,0.0,1.0,494.0,16000.0,2.0,1.0,-0.6949832323864396
1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,3.0,15.0,0.9458333333333332,0.0,2.0,1380.0,13000.0,1.0,1.0,-0.1900739664672899
1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,3.0,15.0,0.9823333333333336,1.0,1.0,1509.0,21000.0,1.0,1.0,-2.256200533634625
0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,17.0,15.0,0.92,2.0,2.0,200.0,3200.0,2.0,1.0,0.4630631130146328
1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,30.0,15.0,1.0,2.0,1.0,141.0,6200.0,2.0,1.0,-2.154432748912742
1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,2.0,1.0,0.0,14.0,15.0,1.0,2.0,1.0,1018.0,13000.0,2.0,1.0,-2.3214170172017985
0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,19.0,18.0,0.88,0.0,1.0,292.0,4100.0,1.0,1.0,-2.9597407848251858
1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,230.0,25.0,1.0,2.0,1.0,4265.0,117000.0,1.0,1.0,-2.286564945908805
0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,9.0,25.0,1.0,3.0,2.0,2565.0,43000.0,2.0,1.0,-2.411782841014887
0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,67.0,18.0,0.92,2.0,2.0,3197.0,57000.0,2.0,1.0,-2.0848490606853205
0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,66.0,30.0,1.0,2.0,1.0,734.0,91000.0,2.0,1.0,-0.6347875002186179
1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,718.0,15.0,0.88,0.0,1.0,26930.0,10770.0,1.0,1.0,-2.356916089164287
0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,129.0,22.0,0.94,0.0,2.0,9099.0,2838.0,2.0,1.0,-1.3290820265078866
0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,133.0,25.0,1.0,2.0,1.0,3526.0,3325.0,2.0,1.0,-1.0647846645042518
0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,19.0,30.0,0.99,3.0,2.0,6167.0,570.0,2.0,1.0,-0.3235386253245334
0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,37.0,36.0,0.94,3.0,2.0,2831.0,1332.0,2.0,1.0,-2.582074298341328
1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,295.0,30.0,1.0,3.0,2.0,6730.0,282000.0,2.0,1.0,-0.4807751117513516
1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,16.0,25.0,1.0,3.0,1.0,3356.0,91000.0,2.0,1.0,-2.2708833582016874
1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,3.0,20.0,1.0,0.0,1.0,94.0,60.0,2.0,1.0,1.0075155214980054
0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,21.0,25.0,0.9,0.0,1.0,3396.0,52000.0,2.0,1.0,-1.6505890824787277
1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,48.0,25.0,0.95,2.0,1.0,768.0,1200.0,1.0,1.0,0.3849844769072391
1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,208.0,25.0,0.97,2.0,1.0,10268.0,5200.0,2.0,1.0,-1.859059711093289
0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,446.0,30.0,0.92,3.0,1.0,14642.0,304000.0,2.0,1.0,-1.1782003817415876
1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,40.0,15.0,1.0,2.0,2.0,495.0,13000.0,2.0,1.0,-1.6304805620482032
1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,8.0,22.0,0.9,2.0,1.0,878.0,16000.0,1.0,1.0,-0.0072080691816219
1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,2.0,0.0,0.0,141.0,25.0,1.0,3.0,1.0,2449.0,52000.0,2.0,1.0,-0.039825672965953
1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,2.0,0.0,0.0,19.0,25.0,1.0,3.0,1.0,3493.0,171000.0,2.0,1.0,-1.6314288087032156
1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,18.0,25.0,1.0,2.0,1.0,913.0,13000.0,2.0,1.0,-0.0286028874236203
0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,7.0,25.0,0.95,3.0,1.0,4095.0,99000.0,1.0,1.0,-0.6772349718741183
1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,2.0,0.0,1.0,69.0,25.0,0.98,2.0,1.0,13.0,58000.0,2.0,1.0,-0.2494374205371572
1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,11.0,25.0,0.99,3.0,1.0,717.0,275.0,2.0,1.0,0.7920796421801611
0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,8.0,25.0,1.0,0.0,1.0,189.41666666666663,4735.416666666666,1.0,1.0,1.4865547495094755
1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,67.0,25.0,1.0,2.0,1.0,3608.0,54000.0,2.0,1.0,-2.6728964158266466
0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,47.0,20.0,0.93,0.0,1.0,4292.0,940.0,2.0,1.0,-0.1389699953660371
0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,327.0,25.0,1.0,2.0,2.0,2472.0,43000.0,1.0,1.0,-0.3148584040229822
0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,9.0,25.0,1.0,3.0,1.0,677.0,44000.0,2.0,1.0,0.7152212977112212
1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,65.0,25.0,0.9123333333333332,0.0,1.0,3833.0,75000.0,1.0,1.0,-2.2197153940896523
1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,17.0,25.0,0.95,3.0,1.0,538.0,153000.0,2.0,1.0,-1.7665313713178512
0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,94.0,25.0,1.0,3.0,1.0,9053.0,128000.0,2.0,1.0,-2.4902064918378226
1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,8.0,35.0,1.0,3.0,1.0,10285.0,243000.0,2.0,1.0,-0.2280066486844878
0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,22.0,20.0,0.65,0.0,2.0,1680.0,27000.0,2.0,1.0,-0.1622152785535174
1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31.0,30.0,0.9541666666666668,0.0,0.0,1408.0,20000.0,1.0,1.0,1.6997052755372974
0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,113.0,20.0,0.88,0.0,2.0,1358.0,39000.0,2.0,1.0,-2.06890575269876
0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,136.0,20.0,1.0,2.0,1.0,7284.0,165000.0,1.0,1.0,-0.779586724806074
1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,13.0,22.0,0.93,3.0,1.0,3052.0,76000.0,1.0,1.0,-0.2683071930971032
1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,2.0,25.0,0.9451666666666668,0.0,1.0,816.0,15000.0,1.0,1.0,0.7857561290150403
1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,109.0,25.0,0.83,0.0,2.0,8486.0,2725.0,2.0,1.0,-1.2695955422610947
1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,233.0,25.0,1.0,0.0,2.0,866.0,70000.0,2.0,1.0,-2.641007582972332
1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,11.0,25.0,0.95,3.0,1.0,2887.0,57000.0,2.0,1.0,-2.283111951150864
1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,25.0,0.9660000000000004,1.0,1.0,15.6,390.0,2.0,1.0,0.2831051299211732
0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,2.0,1.0,0.0,127.0,15.0,0.99,3.0,2.0,8542.0,1905.0,2.0,1.0,1.829135393309324
0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,86.0,30.0,1.0,2.0,1.0,1342.0,33000.0,2.0,1.0,-3.025803171407269
1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,57.0,25.0,0.94,3.0,2.0,5312.0,118000.0,2.0,1.0,-3.0138408265495267
1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,3.0,25.0,0.98,3.0,0.0,2268.0,75.0,2.0,1.0,-2.9420867830835653
1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,26.0,20.0,1.0,0.0,1.0,2.0,9200.0,2.0,1.0,-1.483171199279967
0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,64.0,25.0,0.99,2.0,2.0,3000.0,57000.0,2.0,1.0,-0.6318957544044059
1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,11.0,25.0,0.96,3.0,1.0,4947.0,99000.0,2.0,1.0,-2.836028387302702
0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,17.0,20.0,0.83,0.0,2.0,192.0,5800.0,2.0,1.0,-0.2910222245699543
1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,16.0,15.0,0.79,0.0,1.0,1076.0,19000.0,2.0,1.0,1.1523596570861674
0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,287.0,25.0,0.99,3.0,2.0,7949.0,193000.0,2.0,1.0,-0.5046188563768652
0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,21.0,25.0,0.98,3.0,1.0,4061.0,79000.0,2.0,1.0,-0.7224526902547062
1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,41.0,30.0,1.0,2.0,1.0,2627.0,45000.0,2.0,1.0,1.9130110804211573
0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,25.0,0.9469999999999998,1.0,1.0,2326.0,58000.0,1.0,1.0,-2.8313612703406794
1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,6.0,25.0,1.0,0.0,2.0,3.0,1000.0,2.0,1.0,-1.8862934831506613
1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,2.0,0.0,0.0,133.0,25.0,1.0,2.0,1.0,5473.0,106000.0,2.0,1.0,1.3007121303565563
1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,151.0,25.0,1.0,2.0,2.0,1317.0,29000.0,1.0,1.0,-1.0171218945260003
1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,183.0,20.0,1.0,0.0,1.0,2484.0,42000.0,1.0,1.0,0.5895884996257043
0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,73.0,25.0,1.0,3.0,2.0,7873.0,77000.0,2.0,1.0,-0.0159565696942372
1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,4.0,25.0,1.0,3.0,2.0,2506.0,50000.0,1.0,1.0,-0.2041798829583268
1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,5.0,20.0,0.907,0.0,1.0,73.0,9100.0,1.0,1.0,0.5392932276237036
0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,89.0,25.0,1.0,2.0,2.0,1028.0,38000.0,2.0,1.0,-3.045704736402622
1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,10.0,25.0,0.95,3.0,2.0,3309.0,250.0,1.0,1.0,-1.8381526582272811
1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,301.0,20.0,1.0,2.0,2.0,10940.0,210000.0,2.0,1.0,-2.1071537322618368
0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,15.0,25.0,0.91,0.0,1.0,886.0,10000.0,2.0,1.0,0.5130492460916054
1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,76.0,19.99,0.86,0.0,1.0,2988.0,1519.2399999999998,1.0,1.0,0.315886002189865
0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,161.0,25.0,0.98,3.0,1.0,8399.0,182000.0,2.0,1.0,-2.7866603893156188
0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,62.0,20.0,1.0,2.0,1.0,298.0,9800.0,2.0,1.0,-2.602265632337151
0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,3.0,0.0,1.0,17.0,25.0,0.93,2.0,1.0,108.0,8000.0,2.0,1.0,-1.9722154561941705
0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,90.0,25.0,0.89,0.0,1.0,2918.0,57000.0,2.0,1.0,-1.5348821801116943
1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,24.0,25.0,1.0,3.0,1.0,168.0,107000.0,2.0,1.0,-2.430178264788461
0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,39.0,25.0,1.0,2.0,1.0,971.0,20000.0,2.0,1.0,-0.0912518483208015
0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,80.0,25.0,1.0,2.0,2.0,366.0,73000.0,2.0,1.0,-2.822180106938611
1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,15.0,25.0,0.96,0.0,1.0,892.0,19000.0,1.0,1.0,-2.599427166671857
1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,87.0,25.0,1.0,3.0,2.0,17735.0,2175.0,1.0,1.0,-0.5662823892204841
1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,68.0,20.0,0.99,2.0,2.0,2761.0,87000.0,2.0,1.0,-0.3632211015688173
0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,24.0,24.99,1.0,0.0,1.0,3391.0,599.76,2.0,1.0,-1.449318829309835
1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,64.0,25.0,1.0,3.0,1.0,7517.0,265000.0,2.0,1.0,-2.8647651429697327
1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,45.0,15.0,1.0,2.0,1.0,3834.0,47000.0,2.0,1.0,0.6695063009175498
1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,86.0,30.0,0.91,3.0,1.0,5961.0,174000.0,2.0,1.0,-0.7641411051125563
1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,39.0,25.0,0.97,3.0,1.0,5357.0,95000.0,2.0,1.0,-0.6269751248207265
1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,7.0,25.0,0.95,3.0,1.0,28.0,11000.0,2.0,1.0,-1.9424132911833307
1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,124.0,25.0,1.0,0.0,1.0,1128.0,3100.0,2.0,1.0,-0.4954296093858283
1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,1.0,0.0,25.0,49.0,1.0,3.0,2.0,7734.0,109000.0,1.0,1.0,0.9234688436421352
0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,28.0,25.0,1.0,3.0,1.0,293.0,78000.0,2.0,1.0,-1.5851607447773417
1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,11.0,18.0,0.91,2.0,1.0,1121.0,21000.0,1.0,1.0,-1.6885615906927622
1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,139.0,25.0,1.0,2.0,1.0,9754.0,135000.0,1.0,1.0,-0.612485850953163
0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,49.0,30.0,1.0,2.0,2.0,2440.0,34000.0,2.0,1.0,-0.6134473525785993
0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,11.0,25.0,0.99,3.0,1.0,407.0,275.0,2.0,1.0,0.2004336217561517
1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,13.0,25.0,0.88,0.0,2.0,2.0,17000.0,2.0,1.0,-2.246413857854896
1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,4.0,25.0,0.996,1.0,2.0,192.0,4400.0,2.0,1.0,1.9420393732598515
0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,84.0,25.0,1.0,2.0,1.0,1648.0,38000.0,2.0,1.0,-0.7767659171493655
1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,0.0,0.0,49.0,50.0,1.0,2.0,1.0,711.0,2450.0,2.0,1.0,0.6688505809558387
1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,71.0,25.0,1.0,2.0,2.0,3228.0,75000.0,2.0,1.0,-2.839570602374641
0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,63.0,25.0,0.98,3.0,1.0,4691.0,81000.0,2.0,1.0,-1.7449502843913274
1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,58.0,15.0,0.97,3.0,1.0,4464.0,870.0,1.0,1.0,-1.843380818297483
1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,9.0,25.0,1.0,0.0,1.0,8.0,225.0,2.0,1.0,-2.88421568852128
0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,23.0,30.0,1.0,0.0,2.0,1046.0,690.0,2.0,1.0,-0.4658426198725268
1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,36.0,30.0,0.8960000000000001,0.0,1.0,2321.0,72000.0,2.0,1.0,1.742139714028165
0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,5.0,25.0,0.99,3.0,1.0,809.0,21000.0,1.0,1.0,0.3946040305075873
0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,5.0,25.0,1.0,3.0,2.0,4243.0,86000.0,2.0,1.0,0.5724783196668697
0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,11.0,25.0,1.0,0.0,0.0,4.0,525.0,2.0,1.0,-0.8102108168525664
1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,65.0,22.5,1.0,3.0,1.0,6455.0,249000.0,1.0,1.0,-0.0544382298940622
1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,8.0,25.0,0.87,0.0,1.0,1774.0,25000.0,1.0,1.0,-1.4867491135303674
1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,50.0,25.0,0.89,0.0,1.0,2876.0,81000.0,1.0,1.0,-1.5034927958180129
0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,2.0,0.0,1.0,39.0,10.5,1.0,2.0,2.0,621.0,9800.0,2.0,1.0,-1.0342373927687718
0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,159.0,50.0,1.0,3.0,1.0,3410.0,166000.0,1.0,1.0,-2.548489573076914
0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,331.0,25.0,1.0,2.0,1.0,8792.0,8275.0,2.0,1.0,-0.0745817075490108
0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,59.0,25.0,0.99,2.0,1.0,4529.0,84000.0,2.0,1.0,-2.703381762950579
1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,25.0,25.0,1.0,2.0,1.0,1041.0,28000.0,2.0,1.0,-1.9065518214620083
0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,6.0,0.0,0.0,194.0,25.0,1.0,2.0,1.0,3840.0,118000.0,1.0,1.0,0.0104027738395896
0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,100.0,15.0,0.9,2.0,1.0,2522.0,45000.0,2.0,1.0,-2.4745242404850814
