,set_export_cert,set_export_cert_date,set_ica_letter,set_import_cert,set_import_cert_date,set_import_unit,set_quantity_used,set_import_quant,exp_cert,exp_product_type,exp_destination_country,exp_port_of_loading,exp_shipment_type,exp_country_group,exp_entry_date,exp_movement_visa_date,exp_invoice_date,exp_inspection_result,exp_item_count,exp_qty_per_piece,exp_avg_price_per_piece,exp_net_weight_actual,exp_invoice_value_actual,imp_certificate,imp_supplier_name,imp_weight,imp_quantity,imp_quantity_unit,imp_customs_system,imp_origin,imp_shipping_port,imp_port_entry_date,imp_certificate_date,imp_factory_entry_date,imp_container_packages,imp_container_type,imp_container_package_count,imp_port_stay_duration,imp_release_time,imp_inspection_rate,imp_inspection_type,imp_item_type,imp_invoice_value_usd,imp_final_value,imp_exchange_rate,imp_converted_invoice_value,imp_invoice_final_value_difference,imp_guarantee_type,imp_guarantee_value,imp_guarantee_submission_date,imp_window_fees,imp_customs_fees_and_taxes,imp_unloading,imp_unofficial_clearance_fees,imp_ground_fees,imp_additional_ground_fees_usd,imp_avg_black_market_usd_rate,imp_additional_ground_fees_egp,imp_other_receipts,imp_total_collected_value_egp,imp_shipping_line,imp_display_entities,imp_display_entity_count,imp_display_entity_cost,imp_display_entity_time,imp_transportation,imp_total_paid,imp_shipping_type,imp_port_airport,imp_shipping_terms,imp_factory_entry_month,imp_factory_entry_year,display_intelligence,display_agriculture,display_chemistry,display_explosives,display_xray,display_drugs,display_printed_materials
34,1787,2023-05-16,9/546,268527,2022-07-26,kg,28.444416,11796.12,1787,Shirt,Italy,Cairo Airport,air,Europe,2023-05-16,2023-07-13,2023-02-17,2023-05-17,1,13872,3.633333333333333,1616.16,50173.35,268527,Avco,21929.0,20120,piece,سماح مؤقت,Israel,Ashdod,2022-07-14,2022-07-26,2022-08-10,Container,20.0,1.0,27,15,1.0,Red B,dyes,45579.8,872300.0,18.9884,865487.47432,6812.525679999962,Facility,115000.0,2022-07-27 00:00:00,7675.0,9333.2,7180.0,2725.0,10841.0,754.5,18.0,0.0,645.0,153399.2,B&G,زراعة- كيمياء ,2.0,4355.0,6.0,8520,166274.2,Sea,Alexandria,CIF,8,2022,0,1,1,0,0,0,0
35,1787,2023-05-16,9/546,285386,2022-07-08,kg,34.74744,7308.73,1787,Shirt,Italy,Cairo Airport,air,Europe,2023-05-16,2023-07-13,2023-02-17,2023-05-17,1,13872,3.633333333333333,1616.16,50173.35,285386,B&E International Ltd,15000.0,14000,piece,سماح مؤقت,Israel,Ashdod,2022-07-28,2022-08-07,2022-08-17,Container,20.0,1.0,20,10,1.0,Red B,dyes,28900.0,558800.0,19.1784,554255.76,4544.239999999991,Facility,70000.0,2022-08-08 00:00:00,4449.0,6498.2,7078.0,2725.0,6628.0,177.0,18.0,0.0,645.0,98023.2,B&G,مخابرات -  زراعة-  كيمياء- مفرقعات,4.0,4705.0,0.0,8750,111478.2,Sea,Alexandria,CIF,8,2022,1,1,1,1,0,0,0
36,1787,2023-05-16,9/546,290936,2022-10-08,kg,22.464624,13623.85,1787,Shirt,Italy,Cairo Airport,air,Europe,2023-05-16,2023-07-13,2023-02-17,2023-05-17,1,13872,3.633333333333333,1616.16,50173.35,290936,Avco,16240.0,14000,piece,سماح مؤقت,Israel,Ashdod,2022-07-28,2022-08-10,2022-08-24,Container,20.0,1.0,27,14,1.0,Red B,dyes,64260.0,1239900.0,19.19,1233149.4,6750.59999999986,Facility,150000.0,2023-08-11 00:00:00,2835.6,13009.2,8268.63,3475.0,24371.49,20.9,18.0,794.1999999999999,5565.0,208319.12,B&G,مخابرات -  زراعة-  كيمياء- مفرقعات,4.0,2905.0,17.0,8550,219774.12,Sea,Alexandria,CIF,8,2022,1,1,1,1,0,0,0
37,1787,2023-05-16,9/546,310658,2022-08-24,kg,174.54528,7490.64,1787,Shirt,Italy,Cairo Airport,air,Europe,2023-05-16,2023-07-13,2023-02-17,2023-05-17,1,13872,3.633333333333333,1616.16,50173.35,310658,Ohyoung Inc,11625.0,10750,kg,سماح مؤقت,South Korea,Busan,2022-08-22,2022-08-24,2022-09-06,Container,20.0,1.0,15,13,1.0,Red B,dyes,104102.5,2004700.0,19.2184,2000683.486,4016.514000000199,Facility,135000.0,2022-08-28 00:00:00,8232.95,20158.5,1979.02,2725.0,6762.0,127.0,19.0,0.0,575.0,175432.47,B&G,مخابرات -  زراعة-  كيمياء- مفرقعات,4.0,5605.0,0.0,8450,189487.47,Sea,Alexandria,CIF,9,2022,1,1,1,1,0,0,0
38,1787,2023-05-16,9/546,331874,2022-08-09,kg,9.69696,11300.62,1787,Shirt,Italy,Cairo Airport,air,Europe,2023-05-16,2023-07-13,2023-02-17,2023-05-17,1,13872,3.633333333333333,1616.16,50173.35,331874,Rossari Biotech Limted,14256.0,13500,kg,سماح مؤقت,India,India,2022-09-06,2022-09-08,2022-09-26,Container,20.0,1.0,20,18,1.0,Red,dyes,23625.0,465525.144,19.3184,456397.2,9127.94399999996,Facility,60000.0,2022-09-18 00:00:00,257.1,5235.25,16381.3024,2075.0,11254.0,0.0,19.0,0.0,1285.0,96487.65239999999,MSC,مخابرات -  زراعة-  كيمياء- مفرقعات,4.0,3205.0,10.0,8300,107992.6524,Sea,Ain Sokhna,CIF,9,2022,1,1,1,1,0,0,0
39,1787,2023-05-16,9/546,334149,2022-11-09,kg,12.1212,18000.0,1787,Shirt,Italy,Cairo Airport,air,Europe,2023-05-16,2023-07-13,2023-02-17,2023-05-17,1,13872,3.633333333333333,1616.16,50173.35,334149,Avco,19080.0,18000,kg,سماح مؤقت,Israel,Ashdod,2022-08-25,2022-09-11,2022-09-19,Container,20.0,1.0,25,8,1.0,Red B,dyes,42480.0,829500.0,19.35,821988.0000000001,7511.999999999884,Facility,95000.0,2022-09-12 00:00:00,3592.15,8906.5,7207.6,3475.0,10138.59,589.5,19.0,11200.5,1780.0,141300.34,B&G,زراعة-مخابرات,2.0,700.0,7.0,8650,150650.34,Sea,Alexandria,CIF,9,2022,1,1,0,0,0,0,0
40,1787,2023-05-16,9/546,343105,2022-09-17,kg,40.404,2982.87,1787,Shirt,Italy,Cairo Airport,air,Europe,2023-05-16,2023-07-13,2023-02-17,2023-05-17,1,13872,3.633333333333333,1616.16,50173.35,343105,B&E International Ltd,15500.0,14500,kg,سماح مؤقت,Israel,Ashdod,2022-09-08,2022-09-17,2022-09-28,Container,20.0,1.0,20,11,1.0,Red B,dyes,27375.0,540700.0,19.46,532717.5,7982.5,Facility,65000.0,2022-09-17 00:00:00,4398.7,6018.5,7085.0,4025.0,6972.24,793.1,19.0,15068.9,645.0,109213.34,B&G,زراعة-مخابرات,2.0,4310.0,2.0,8700,122223.34,Sea,Alexandria,CIF,9,2022,1,1,0,0,0,0,0
41,1787,2023-05-16,9/546,345355,2022-09-19,kg,20.202,20999.81,1787,Shirt,Italy,Cairo Airport,air,Europe,2023-05-16,2023-07-13,2023-02-17,2023-05-17,1,13872,3.633333333333333,1616.16,50173.35,345355,Rudolf,25397.6,196,barrel,سماح مؤقت,Germany,Hamburg,2022-09-16,2022-09-19,2022-09-28,Container,40.0,1.0,12,9,1.0,Red B,dyes,82994.99,1633500.0,19.5,1618402.305,15097.69499999983,Facility,180000.0,2022-09-19 00:00:00,6011.8,16446.5,13106.0,3125.0,5026.0,0.0,19.0,0.0,7125.0,230840.3,MSC,زراعة-مخابرات,2.0,700.0,1.0,8600,240140.3,Sea,Alexandria,CIF,9,2022,1,1,0,0,0,0,0
42,1787,2023-05-16,9/546,387479,2022-10-22,kg,78.5938608,6250.0,1787,Shirt,Italy,Cairo Airport,air,Europe,2023-05-16,2023-07-13,2023-02-17,2023-05-17,1,13872,3.633333333333333,1616.16,50173.35,387479,Avco,20432.0,32,piece,سماح مؤقت,Israel,Ashdod,2022-10-06,2022-10-22,2022-10-30,Container,20.0,1.0,24,8,1.0,Red B,dyes,51717.0,1024900.0,19.7,1018824.9,6075.100000000093,Facility,120000.0,2022-10-22 00:00:00,6012.0,10860.5,7157.64,3125.0,11643.39,589.5,19.0,11200.5,645.0,170644.03,B&G,زراعة-مخابرات,2.0,5505.0,5.0,8600,184749.03,Sea,Alexandria,CIF,10,2022,1,1,0,0,0,0,0
43,1855,2023-05-20,9/546,44,2023-03-22,piece,98.0,7082.0,1855,Shirt,Italy,El Dekheila Damietta,sean,Europe,2023-05-20,2023-05-21,2023-05-21,2023-05-21,18,18010,5.116666666666666,2621.26,74391.0,44,Best Carton,26925.0,26925,carton,سماح مؤقت,Israel,Al-Ouja,2023-03-22,2023-03-22,2023-03-25,Parcels,20.0,65.0,3,3,1.0,Red,cardboard,66667.0,2084369.0,30.9557,2063723.6519,20645.34810000006,Facility,240000.0,2023-03-22 00:00:00,0.0,21384.0,0.0,480.0,3360.0,0.0,36.0,0.0,1065.0,266289.0,road,زراعة,1.0,190.0,1.0,2100,268579.0,Road,Oga,DDU,3,2023,0,1,0,0,0,0,0
44,1855,2023-05-20,9/546,19428,2023-01-15,kg,641.94,1472.4,1855,Shirt,Italy,El Dekheila Damietta,sean,Europe,2023-05-20,2023-05-21,2023-05-21,2023-05-21,18,18010,5.116666666666666,2621.26,74391.0,19428,Draja,48902.4,960,carton,سماح مؤقت,India,Mundra,2023-01-13,2023-01-15,2023-01-21,Container,40.0,2.0,8,6,1.0,Red A,yarn,154368.0,5302909.13,29.6367,4574958.1056,727951.0243999995,Facility,180000.0,2023-01-14 00:00:00,4409.8,53029.9,29740.0,5225.0,0.0,0.0,30.0,0.0,600.0,273004.7,Hapag-Lloyd,No-Display,0.0,0.0,0.0,1200,274204.7,Sea,Dumiat,CIF,1,2023,0,0,0,0,0,0,0
45,1855,2023-05-20,9/546,80450,2023-04-15,piece,6316.0,1484821.0,1855,Shirt,Italy,El Dekheila Damietta,sean,Europe,2023-05-20,2023-05-21,2023-05-21,2023-05-21,18,18010,5.116666666666666,2621.26,74391.0,80450,Washing,454.0,2016000,piece,سماح مؤقت,Hong Kong,Hong Kong,2023-04-13,2023-04-15,2023-04-18,Parcels,No-Container,21.0,5,3,1.0,Red A,accessory,12840.0,527000.0,30.9557,397471.188,129528.812,Facility,32000.0,2023-04-16 00:00:00,3345.0,6640.0,1944.0,560.0,5213.0,0.0,36.0,0.0,0.0,49702.0,Air,X ray,1.0,150.0,2.0,1200,51052.0,Air,Cairo,EX WARKE,4,2023,0,0,0,0,1,0,0
46,1855,2023-05-20,9/546,135906,2023-12-04,piece,33352.0,147820310.0,1855,Shirt,Italy,El Dekheila Damietta,sean,Europe,2023-05-20,2023-05-21,2023-05-21,2023-05-21,18,18010,5.116666666666666,2621.26,74391.0,135906,Interacttextile,2796.0,250,carton,سماح مؤقت,United Arab Emirates,Jebel Ali,2023-03-24,2023-04-12,2023-04-19,Parcels,20.0,250.0,26,7,0.1,Red A,accessory,17500.0,658410.169,30.9557,541724.75,116685.419,Facility,40000.0,2023-04-16 00:00:00,6432.0,6695.0,5700.0,2725.0,14387.0,0.0,36.0,0.0,0.0,75939.0,B&G,كيمياء,1.0,400.0,5.0,5465,81804.0,Sea,Alexandria,EXFACTORY,4,2023,0,0,1,0,0,0,0
47,1855,2023-05-20,9/546,179023,2022-05-14,kg,2.91285,35826.0,1855,Shirt,Italy,El Dekheila Damietta,sean,Europe,2023-05-20,2023-05-21,2023-05-21,2023-05-21,18,18010,5.116666666666666,2621.26,74391.0,179023,Avco,19080.0,18000,piece,سماح مؤقت,Israel,Ashdod,2022-04-28,2022-05-14,2022-05-17,Container,20.0,1.0,19,3,1.0,Red B,dyes,42480.0,728000.0,17.0,722160.0,5840.0,Facility,85000.0,2022-05-15 00:00:00,3592.15,7890.2,6425.1,1825.0,6627.39,12.0,18.0,216.0,4945.0,116520.84,B&G,No-Display,0.0,1555.0,0.0,8610,126685.84,Sea,Alexandria,CIF,5,2022,0,0,0,0,0,0,0
48,1855,2023-05-20,9/546,179982,2022-05-15,kg,0.77676,25413.0,1855,Shirt,Italy,El Dekheila Damietta,sean,Europe,2023-05-20,2023-05-21,2023-05-21,2023-05-21,18,18010,5.116666666666666,2621.26,74391.0,179982,Rossari Biotech Limted,15316.7,14400,kg,سماح مؤقت,India,India,2022-05-07,2022-05-15,2022-05-21,Container,20.0,1.0,14,6,1.0,Red,dyes,44641.0,800000.0,17.0,758897.0,41103.0,Facility,70000.0,2022-05-16 00:00:00,3393.65,8578.7,941.0,2325.0,5637.63,605.0,18.0,10890.0,431.0,102196.98,MSC,مخدرات- كيمياء,2.0,4075.0,7.0,8500,114771.98,Sea,Ain Sokhna,CIF,5,2022,0,0,1,0,0,1,0
49,1855,2023-05-20,9/546,268527,2022-07-26,kg,6.835488000000001,23592.24,1855,Shirt,Italy,El Dekheila Damietta,sean,Europe,2023-05-20,2023-05-21,2023-05-21,2023-05-21,18,18010,5.116666666666666,2621.26,74391.0,268527,Avco,21929.0,20120,piece,سماح مؤقت,Israel,Ashdod,2022-07-14,2022-07-26,2022-08-10,Container,20.0,1.0,27,15,1.0,Red B,dyes,45579.8,872300.0,18.9884,865487.47432,6812.525679999962,Facility,115000.0,2022-07-27 00:00:00,7675.0,9333.2,7180.0,2725.0,10841.0,754.5,18.0,0.0,645.0,153399.2,B&G,زراعة- كيمياء ,2.0,4355.0,6.0,8520,166274.2,Sea,Alexandria,CIF,8,2022,0,1,1,0,0,0,0
50,1855,2023-05-20,9/546,285386,2022-07-08,kg,18.05967,23777.9868,1855,Shirt,Italy,El Dekheila Damietta,sean,Europe,2023-05-20,2023-05-21,2023-05-21,2023-05-21,18,18010,5.116666666666666,2621.26,74391.0,285386,B&E International Ltd,15000.0,14000,piece,سماح مؤقت,Israel,Ashdod,2022-07-28,2022-08-07,2022-08-17,Container,20.0,1.0,20,10,1.0,Red B,dyes,28900.0,558800.0,19.1784,554255.76,4544.239999999991,Facility,70000.0,2022-08-08 00:00:00,4449.0,6498.2,7078.0,2725.0,6628.0,177.0,18.0,0.0,645.0,98023.2,B&G,مخابرات -  زراعة-  كيمياء- مفرقعات,4.0,4705.0,0.0,8750,111478.2,Sea,Alexandria,CIF,8,2022,1,1,1,1,0,0,0
51,1855,2023-05-20,9/546,290936,2022-10-08,kg,5.398482,27247.7,1855,Shirt,Italy,El Dekheila Damietta,sean,Europe,2023-05-20,2023-05-21,2023-05-21,2023-05-21,18,18010,5.116666666666666,2621.26,74391.0,290936,Avco,16240.0,14000,piece,سماح مؤقت,Israel,Ashdod,2022-07-28,2022-08-10,2022-08-24,Container,20.0,1.0,27,14,1.0,Red B,dyes,64260.0,1239900.0,19.19,1233149.4,6750.59999999986,Facility,150000.0,2023-08-11 00:00:00,2835.6,13009.2,8268.63,3475.0,24371.49,20.9,18.0,794.1999999999999,5565.0,208319.12,B&G,مخابرات -  زراعة-  كيمياء- مفرقعات,4.0,2905.0,17.0,8550,219774.12,Sea,Alexandria,CIF,8,2022,1,1,1,1,0,0,0
52,1855,2023-05-20,9/546,310658,2022-08-24,kg,41.94504,14981.28,1855,Shirt,Italy,El Dekheila Damietta,sean,Europe,2023-05-20,2023-05-21,2023-05-21,2023-05-21,18,18010,5.116666666666666,2621.26,74391.0,310658,Ohyoung Inc,11625.0,10750,kg,سماح مؤقت,South Korea,Busan,2022-08-22,2022-08-24,2022-09-06,Container,20.0,1.0,15,13,1.0,Red B,dyes,104102.5,2004700.0,19.2184,2000683.486,4016.514000000199,Facility,135000.0,2022-08-28 00:00:00,8232.95,20158.5,1979.02,2725.0,6762.0,127.0,19.0,0.0,575.0,175432.47,B&G,مخابرات -  زراعة-  كيمياء- مفرقعات,4.0,5605.0,0.0,8450,189487.47,Sea,Alexandria,CIF,9,2022,1,1,1,1,0,0,0
53,1855,2023-05-20,No-Letter,44,2023-03-22,piece,49.0,3541.0,1855,Shirt,Italy,El Dekheila Damietta,sean,Europe,2023-05-20,2023-05-21,2023-05-21,2023-05-21,18,18010,5.116666666666666,2621.26,74391.0,44,Best Carton,26925.0,26925,carton,سماح مؤقت,Israel,Al-Ouja,2023-03-22,2023-03-22,2023-03-25,Parcels,20.0,65.0,3,3,1.0,Red,cardboard,66667.0,2084369.0,30.9557,2063723.6519,20645.34810000006,Facility,240000.0,2023-03-22 00:00:00,0.0,21384.0,0.0,480.0,3360.0,0.0,36.0,0.0,1065.0,266289.0,road,زراعة,1.0,190.0,1.0,2100,268579.0,Road,Oga,DDU,3,2023,0,1,0,0,0,0,0
54,1855,2023-05-20,No-Letter,135906,2023-12-04,piece,16676.0,73910155.0,1855,Shirt,Italy,El Dekheila Damietta,sean,Europe,2023-05-20,2023-05-21,2023-05-21,2023-05-21,18,18010,5.116666666666666,2621.26,74391.0,135906,Interacttextile,2796.0,250,carton,سماح مؤقت,United Arab Emirates,Jebel Ali,2023-03-24,2023-04-12,2023-04-19,Parcels,20.0,250.0,26,7,0.1,Red A,accessory,17500.0,658410.169,30.9557,541724.75,116685.419,Facility,40000.0,2023-04-16 00:00:00,6432.0,6695.0,5700.0,2725.0,14387.0,0.0,36.0,0.0,0.0,75939.0,B&G,كيمياء,1.0,400.0,5.0,5465,81804.0,Sea,Alexandria,EXFACTORY,4,2023,0,0,1,0,0,0,0
55,1855,2023-05-20,No-Letter,268527,2022-07-26,kg,10.6981,11000.0,1855,Shirt,Italy,El Dekheila Damietta,sean,Europe,2023-05-20,2023-05-21,2023-05-21,2023-05-21,18,18010,5.116666666666666,2621.26,74391.0,268527,Avco,21929.0,20120,piece,سماح مؤقت,Israel,Ashdod,2022-07-14,2022-07-26,2022-08-10,Container,20.0,1.0,27,15,1.0,Red B,dyes,45579.8,872300.0,18.9884,865487.47432,6812.525679999962,Facility,115000.0,2022-07-27 00:00:00,7675.0,9333.2,7180.0,2725.0,10841.0,754.5,18.0,0.0,645.0,153399.2,B&G,زراعة- كيمياء ,2.0,4355.0,6.0,8520,166274.2,Sea,Alexandria,CIF,8,2022,0,1,1,0,0,0,0
56,1855,2023-05-20,No-Letter,285386,2022-07-08,kg,18.445,1928.5934,1855,Shirt,Italy,El Dekheila Damietta,sean,Europe,2023-05-20,2023-05-21,2023-05-21,2023-05-21,18,18010,5.116666666666666,2621.26,74391.0,285386,B&E International Ltd,15000.0,14000,piece,سماح مؤقت,Israel,Ashdod,2022-07-28,2022-08-07,2022-08-17,Container,20.0,1.0,20,10,1.0,Red B,dyes,28900.0,558800.0,19.1784,554255.76,4544.239999999991,Facility,70000.0,2022-08-08 00:00:00,4449.0,6498.2,7078.0,2725.0,6628.0,177.0,18.0,0.0,645.0,98023.2,B&G,مخابرات -  زراعة-  كيمياء- مفرقعات,4.0,4705.0,0.0,8750,111478.2,Sea,Alexandria,CIF,8,2022,1,1,1,1,0,0,0
57,1855,2023-05-20,No-Letter,290936,2022-10-08,kg,12.819275,13623.85,1855,Shirt,Italy,El Dekheila Damietta,sean,Europe,2023-05-20,2023-05-21,2023-05-21,2023-05-21,18,18010,5.116666666666666,2621.26,74391.0,290936,Avco,16240.0,14000,piece,سماح مؤقت,Israel,Ashdod,2022-07-28,2022-08-10,2022-08-24,Container,20.0,1.0,27,14,1.0,Red B,dyes,64260.0,1239900.0,19.19,1233149.4,6750.59999999986,Facility,150000.0,2023-08-11 00:00:00,2835.6,13009.2,8268.63,3475.0,24371.49,20.9,18.0,794.1999999999999,5565.0,208319.12,B&G,مخابرات -  زراعة-  كيمياء- مفرقعات,4.0,2905.0,17.0,8550,219774.12,Sea,Alexandria,CIF,8,2022,1,1,1,1,0,0,0
58,1855,2023-05-20,No-Letter,310658,2022-08-24,kg,16.6005,1998.44,1855,Shirt,Italy,El Dekheila Damietta,sean,Europe,2023-05-20,2023-05-21,2023-05-21,2023-05-21,18,18010,5.116666666666666,2621.26,74391.0,310658,Ohyoung Inc,11625.0,10750,kg,سماح مؤقت,South Korea,Busan,2022-08-22,2022-08-24,2022-09-06,Container,20.0,1.0,15,13,1.0,Red B,dyes,104102.5,2004700.0,19.2184,2000683.486,4016.514000000199,Facility,135000.0,2022-08-28 00:00:00,8232.95,20158.5,1979.02,2725.0,6762.0,127.0,19.0,0.0,575.0,175432.47,B&G,مخابرات -  زراعة-  كيمياء- مفرقعات,4.0,5605.0,0.0,8450,189487.47,Sea,Alexandria,CIF,9,2022,1,1,1,1,0,0,0
59,1894,2023-05-22,9/1266,61,2023-10-05,piece,125.5,17616.0,1894,Shirt,Italy,El Dekheila Damietta,sean,Europe,2023-05-22,2023-07-27,2023-05-25,2023-05-25,36,13116,3.933333333333334,1587.2,20309.02,61,Charminhg,11456.0,11366,carton,سماح مؤقت,Israel,Al-Ouja,2023-05-10,2023-05-10,2023-05-13,Parcels,20.0,30.0,3,3,1.0,Red,cardboard,27771.66,868288.06,30.9557,859691.175462,8596.8845380001,Facility,100000.0,2023-05-11 00:00:00,0.0,868288.0,0.0,2640.0,0.0,0.0,36.0,0.0,540.0,971468.0,road,زراعة,1.0,190.0,0.0,745,972403.0,Road,Arish,DDU,5,2023,0,1,0,0,0,0,0
60,1894,2023-05-22,9/1266,61,2023-10-05,piece,125.5,17616.0,1894,Underwear,Italy,El Dekheila Damietta,sean,Europe,2023-05-22,2023-07-27,2023-05-25,2023-05-25,36,45918,4.333333333333333,2269.82,121770.0,61,Charminhg,11456.0,11366,carton,سماح مؤقت,Israel,Al-Ouja,2023-05-10,2023-05-10,2023-05-13,Parcels,20.0,30.0,3,3,1.0,Red,cardboard,27771.66,868288.06,30.9557,859691.175462,8596.8845380001,Facility,100000.0,2023-05-11 00:00:00,0.0,868288.0,0.0,2640.0,0.0,0.0,36.0,0.0,540.0,971468.0,road,زراعة,1.0,190.0,0.0,745,972403.0,Road,Arish,DDU,5,2023,0,1,0,0,0,0,0
61,1894,2023-05-22,9/1266,268527,2022-07-26,kg,13.164956,33000.0,1894,Shirt,Italy,El Dekheila Damietta,sean,Europe,2023-05-22,2023-07-27,2023-05-25,2023-05-25,36,13116,3.933333333333334,1587.2,20309.02,268527,Avco,21929.0,20120,piece,سماح مؤقت,Israel,Ashdod,2022-07-14,2022-07-26,2022-08-10,Container,20.0,1.0,27,15,1.0,Red B,dyes,45579.8,872300.0,18.9884,865487.47432,6812.525679999962,Facility,115000.0,2022-07-27 00:00:00,7675.0,9333.2,7180.0,2725.0,10841.0,754.5,18.0,0.0,645.0,153399.2,B&G,زراعة- كيمياء ,2.0,4355.0,6.0,8520,166274.2,Sea,Alexandria,CIF,8,2022,0,1,1,0,0,0,0
62,1894,2023-05-22,9/1266,268527,2022-07-26,kg,13.164956,33000.0,1894,Underwear,Italy,El Dekheila Damietta,sean,Europe,2023-05-22,2023-07-27,2023-05-25,2023-05-25,36,45918,4.333333333333333,2269.82,121770.0,268527,Avco,21929.0,20120,piece,سماح مؤقت,Israel,Ashdod,2022-07-14,2022-07-26,2022-08-10,Container,20.0,1.0,27,15,1.0,Red B,dyes,45579.8,872300.0,18.9884,865487.47432,6812.525679999962,Facility,115000.0,2022-07-27 00:00:00,7675.0,9333.2,7180.0,2725.0,10841.0,754.5,18.0,0.0,645.0,153399.2,B&G,زراعة- كيمياء ,2.0,4355.0,6.0,8520,166274.2,Sea,Alexandria,CIF,8,2022,0,1,1,0,0,0,0
63,1894,2023-05-22,9/1266,290936,2022-10-08,kg,15.775249,40871.55,1894,Shirt,Italy,El Dekheila Damietta,sean,Europe,2023-05-22,2023-07-27,2023-05-25,2023-05-25,36,13116,3.933333333333334,1587.2,20309.02,290936,Avco,16240.0,14000,piece,سماح مؤقت,Israel,Ashdod,2022-07-28,2022-08-10,2022-08-24,Container,20.0,1.0,27,14,1.0,Red B,dyes,64260.0,1239900.0,19.19,1233149.4,6750.59999999986,Facility,150000.0,2023-08-11 00:00:00,2835.6,13009.2,8268.63,3475.0,24371.49,20.9,18.0,794.1999999999999,5565.0,208319.12,B&G,مخابرات -  زراعة-  كيمياء- مفرقعات,4.0,2905.0,17.0,8550,219774.12,Sea,Alexandria,CIF,8,2022,1,1,1,1,0,0,0
64,1894,2023-05-22,9/1266,290936,2022-10-08,kg,15.775249,40871.55,1894,Underwear,Italy,El Dekheila Damietta,sean,Europe,2023-05-22,2023-07-27,2023-05-25,2023-05-25,36,45918,4.333333333333333,2269.82,121770.0,290936,Avco,16240.0,14000,piece,سماح مؤقت,Israel,Ashdod,2022-07-28,2022-08-10,2022-08-24,Container,20.0,1.0,27,14,1.0,Red B,dyes,64260.0,1239900.0,19.19,1233149.4,6750.59999999986,Facility,150000.0,2023-08-11 00:00:00,2835.6,13009.2,8268.63,3475.0,24371.49,20.9,18.0,794.1999999999999,5565.0,208319.12,B&G,مخابرات -  زراعة-  كيمياء- مفرقعات,4.0,2905.0,17.0,8550,219774.12,Sea,Alexandria,CIF,8,2022,1,1,1,1,0,0,0
65,1894,2023-05-22,9/546,61,2023-10-05,piece,83.66666666666669,11744.0,1894,Shirt,Italy,El Dekheila Damietta,sean,Europe,2023-05-22,2023-07-27,2023-05-25,2023-05-25,36,13116,3.933333333333334,1587.2,20309.02,61,Charminhg,11456.0,11366,carton,سماح مؤقت,Israel,Al-Ouja,2023-05-10,2023-05-10,2023-05-13,Parcels,20.0,30.0,3,3,1.0,Red,cardboard,27771.66,868288.06,30.9557,859691.175462,8596.8845380001,Facility,100000.0,2023-05-11 00:00:00,0.0,868288.0,0.0,2640.0,0.0,0.0,36.0,0.0,540.0,971468.0,road,زراعة,1.0,190.0,0.0,745,972403.0,Road,Arish,DDU,5,2023,0,1,0,0,0,0,0
66,1894,2023-05-22,9/546,61,2023-10-05,piece,83.66666666666669,11744.0,1894,Underwear,Italy,El Dekheila Damietta,sean,Europe,2023-05-22,2023-07-27,2023-05-25,2023-05-25,36,45918,4.333333333333333,2269.82,121770.0,61,Charminhg,11456.0,11366,carton,سماح مؤقت,Israel,Al-Ouja,2023-05-10,2023-05-10,2023-05-13,Parcels,20.0,30.0,3,3,1.0,Red,cardboard,27771.66,868288.06,30.9557,859691.175462,8596.8845380001,Facility,100000.0,2023-05-11 00:00:00,0.0,868288.0,0.0,2640.0,0.0,0.0,36.0,0.0,540.0,971468.0,road,زراعة,1.0,190.0,0.0,745,972403.0,Road,Arish,DDU,5,2023,0,1,0,0,0,0,0
67,1894,2023-05-22,9/546,80450,2023-04-15,piece,1369.0,1484821.0,1894,Shirt,Italy,El Dekheila Damietta,sean,Europe,2023-05-22,2023-07-27,2023-05-25,2023-05-25,36,13116,3.933333333333334,1587.2,20309.02,80450,Washing,454.0,2016000,piece,سماح مؤقت,Hong Kong,Hong Kong,2023-04-13,2023-04-15,2023-04-18,Parcels,No-Container,21.0,5,3,1.0,Red A,accessory,12840.0,527000.0,30.9557,397471.188,129528.812,Facility,32000.0,2023-04-16 00:00:00,3345.0,6640.0,1944.0,560.0,5213.0,0.0,36.0,0.0,0.0,49702.0,Air,X ray,1.0,150.0,2.0,1200,51052.0,Air,Cairo,EX WARKE,4,2023,0,0,0,0,1,0,0
68,1894,2023-05-22,9/546,80450,2023-04-15,piece,1369.0,1484821.0,1894,Underwear,Italy,El Dekheila Damietta,sean,Europe,2023-05-22,2023-07-27,2023-05-25,2023-05-25,36,45918,4.333333333333333,2269.82,121770.0,80450,Washing,454.0,2016000,piece,سماح مؤقت,Hong Kong,Hong Kong,2023-04-13,2023-04-15,2023-04-18,Parcels,No-Container,21.0,5,3,1.0,Red A,accessory,12840.0,527000.0,30.9557,397471.188,129528.812,Facility,32000.0,2023-04-16 00:00:00,3345.0,6640.0,1944.0,560.0,5213.0,0.0,36.0,0.0,0.0,49702.0,Air,X ray,1.0,150.0,2.0,1200,51052.0,Air,Cairo,EX WARKE,4,2023,0,0,0,0,1,0,0
